date,barangay,active_cases,disease,rainfall_mm,temperature_c,humidity_pct
2026-03-28,Tabunan,0,None,7.53,26.5,62.4
2026-03-28,Taloc,0,None,7.53,26.5,62.4
2026-03-29,Abuanan,0,None,0.92,32.0,77.5
2026-03-29,Alianza,0,None,0.92,32.0,77.5
2026-03-29,Atipuluan,0,None,0.92,32.0,77.5
2026-03-29,Balingasag,0,None,0.92,32.0,77.5
2026-03-29,Binubuhan,0,None,0.92,32.0,77.5
2026-03-29,Busay,0,None,0.92,32.0,77.5
2026-03-29,Calumangan,1,Leptospirosis,0.92,32.0,77.5
2026-03-29,Caridad,0,None,0.92,32.0,77.5
2026-03-29,Dulao,0,None,0.92,32.0,77.5
2026-03-29,Ilijan,0,None,0.92,32.0,77.5
2026-03-29,Lag-asan,0,None,0.92,32.0,77.5
2026-03-29,Ma-ao,0,None,0.92,32.0,77.5
2026-03-29,Mailum,0,None,0.92,32.0,77.5
2026-03-29,Malingin,0,None,0.92,32.0,77.5
2026-03-29,Napoles,0,None,0.92,32.0,77.5
2026-03-29,Pacol,0,None,0.92,32.0,77.5
2026-03-29,Poblacion,0,None,0.92,32.0,77.5
2026-03-29,Sagasa,0,None,0.92,32.0,77.5
2026-03-29,Sampinit,0,None,0.92,32.0,77.5
2026-03-29,San Antonio,0,None,0.92,32.0,77.5
2026-03-29,San Jose,0,None,0.92,32.0,77.5
2026-03-29,Santa Cruz,0,None,0.92,32.0,77.5
2026-03-29,Tabunan,0,None,0.92,32.0,77.5
2026-03-29,Taloc,0,None,0.92,32.0,77.5
2026-03-30,Abuanan,0,None,5.86,30.6,74.7
2026-03-30,Alianza,0,None,5.86,30.6,74.7
2026-03-30,Atipuluan,0,None,5.86,30.6,74.7
2026-03-30,Balingasag,0,None,5.86,30.6,74.7
2026-03-30,Binubuhan,0,None,5.86,30.6,74.7
2026-03-30,Busay,0,None,5.86,30.6,74.7
2026-03-30,Calumangan,1,Diarrheal Disease,5.86,30.6,74.7
2026-03-30,Caridad,0,None,5.86,30.6,74.7
2026-03-30,Dulao,0,None,5.86,30.6,74.7
2026-03-30,Ilijan,0,None,5.86,30.6,74.7
2026-03-30,Lag-asan,0,None,5.86,30.6,74.7
2026-03-30,Ma-ao,0,None,5.86,30.6,74.7
2026-03-30,Mailum,0,None,5.86,30.6,74.7
2026-03-30,Malingin,0,None,5.86,30.6,74.7
2026-03-30,Napoles,0,None,5.86,30.6,74.7
2026-03-30,Pacol,0,None,5.86,30.6,74.7
2026-03-30,Poblacion,0,None,5.86,30.6,74.7
2026-03-30,Sagasa,0,None,5.86,30.6,74.7
2026-03-30,Sampinit,0,None,5.86,30.6,74.7
2026-03-30,San Antonio,0,None,5.86,30.6,74.7
2026-03-30,San Jose,0,None,5.86,30.6,74.7
2026-03-30,Santa Cruz,0,None,5.86,30.6,74.7
2026-03-30,Tabunan,0,None,5.86,30.6,74.7
2026-03-30,Taloc,1,Diarrheal Disease,5.86,30.6,74.7
2026-03-31,Abuanan,0,None,0.99,31.6,76.0
2026-03-31,Alianza,0,None,0.99,31.6,76.0
2026-03-31,Atipuluan,0,None,0.99,31.6,76.0
2026-03-31,Balingasag,0,None,0.99,31.6,76.0
2026-03-31,Binubuhan,0,None,0.99,31.6,76.0
2026-03-31,Busay,0,None,0.99,31.6,76.0
2026-03-31,Calumangan,0,None,0.99,31.6,76.0
2026-03-31,Caridad,0,None,0.99,31.6,76.0
2026-03-31,Dulao,0,None,0.99,31.6,76.0
2026-03-31,Ilijan,0,None,0.99,31.6,76.0
2026-03-31,Lag-asan,0,None,0.99,31.6,76.0
2026-03-31,Ma-ao,0,None,0.99,31.6,76.0
2026-03-31,Mailum,0,None,0.99,31.6,76.0
2026-03-31,Malingin,0,None,0.99,31.6,76.0
2026-03-31,Napoles,0,None,0.99,31.6,76.0
2026-03-31,Pacol,0,None,0.99,31.6,76.0
2026-03-31,Poblacion,1,"Hand, Foot, and Mouth Disease",0.99,31.6,76.0
2026-03-31,Sagasa,0,None,0.99,31.6,76.0
2026-03-31,Sampinit,0,None,0.99,31.6,76.0
2026-03-31,San Antonio,0,None,0.99,31.6,76.0
2026-03-31,San Jose,0,None,0.99,31.6,76.0
2026-03-31,Santa Cruz,0,None,0.99,31.6,76.0
2026-03-31,Tabunan,0,None,0.99,31.6,76.0
2026-03-31,Taloc,0,None,0.99,31.6,76.0
2026-04-01,Abuanan,0,None,5.53,29.7,66.2
2026-04-01,Alianza,0,None,5.53,29.7,66.2
2026-04-01,Atipuluan,0,None,5.53,29.7,66.2
2026-04-01,Balingasag,0,None,5.53,29.7,66.2
2026-04-01,Binubuhan,0,None,5.53,29.7,66.2
2026-04-01,Busay,0,None,5.53,29.7,66.2
2026-04-01,Calumangan,1,Anthrax,5.53,29.7,66.2
2026-04-01,Caridad,0,None,5.53,29.7,66.2
2026-04-01,Dulao,0,None,5.53,29.7,66.2
2026-04-01,Ilijan,0,None,5.53,29.7,66.2
2026-04-01,Lag-asan,1,Typhoid Fever,5.53,29.7,66.2
2026-04-01,Ma-ao,0,None,5.53,29.7,66.2
2026-04-01,Mailum,0,None,5.53,29.7,66.2
2026-04-01,Malingin,0,None,5.53,29.7,66.2
2026-04-01,Napoles,0,None,5.53,29.7,66.2
2026-04-01,Pacol,0,None,5.53,29.7,66.2
2026-04-01,Poblacion,1,Diarrheal Disease,5.53,29.7,66.2
2026-04-01,Sagasa,0,None,5.53,29.7,66.2
2026-04-01,Sampinit,0,None,5.53,29.7,66.2
2026-04-01,San Antonio,1,Meningococcal Disease,5.53,29.7,66.2
2026-04-01,San Jose,0,None,5.53,29.7,66.2
2026-04-01,Santa Cruz,0,None,5.53,29.7,66.2
2026-04-01,Tabunan,0,None,5.53,29.7,66.2
2026-04-01,Taloc,0,None,5.53,29.7,66.2
2026-04-02,Abuanan,0,None,1.25,29.6,67.8
2026-04-02,Alianza,0,None,1.25,29.6,67.8
2026-04-02,Atipuluan,0,None,1.25,29.6,67.8
2026-04-02,Balingasag,0,None,1.25,29.6,67.8
2026-04-02,Binubuhan,0,None,1.25,29.6,67.8
2026-04-02,Busay,0,None,1.25,29.6,67.8
2026-04-02,Calumangan,0,None,1.25,29.6,67.8
2026-04-02,Caridad,0,None,1.25,29.6,67.8
2026-04-02,Dulao,0,None,1.25,29.6,67.8
2026-04-02,Ilijan,0,None,1.25,29.6,67.8
2026-04-02,Lag-asan,0,None,1.25,29.6,67.8
2026-04-02,Ma-ao,0,None,1.25,29.6,67.8
2026-04-02,Mailum,0,None,1.25,29.6,67.8
2026-04-02,Malingin,0,None,1.25,29.6,67.8
2026-04-02,Napoles,0,None,1.25,29.6,67.8
2026-04-02,Pacol,0,None,1.25,29.6,67.8
2026-04-02,Poblacion,0,None,1.25,29.6,67.8
2026-04-02,Sagasa,0,None,1.25,29.6,67.8
2026-04-02,Sampinit,0,None,1.25,29.6,67.8
2026-04-02,San Antonio,0,None,1.25,29.6,67.8
2026-04-02,San Jose,0,None,1.25,29.6,67.8
2026-04-02,Santa Cruz,0,None,1.25,29.6,67.8
2026-04-02,Tabunan,0,None,1.25,29.6,67.8
2026-04-02,Taloc,0,None,1.25,29.6,67.8
2026-04-03,Abuanan,0,None,2.69,30.7,70.5
2026-04-03,Alianza,0,None,2.69,30.7,70.5
2026-04-03,Atipuluan,0,None,2.69,30.7,70.5
2026-04-03,Balingasag,1,Diarrheal Disease,2.69,30.7,70.5
2026-04-03,Binubuhan,0,None,2.69,30.7,70.5
2026-04-03,Busay,0,None,2.69,30.7,70.5
2026-04-03,Calumangan,1,Typhoid Fever,2.69,30.7,70.5
2026-04-03,Caridad,0,None,2.69,30.7,70.5
2026-04-03,Dulao,0,None,2.69,30.7,70.5
2026-04-03,Ilijan,0,None,2.69,30.7,70.5
2026-04-03,Lag-asan,1,Diarrheal Disease,2.69,30.7,70.5
2026-04-03,Ma-ao,0,None,2.69,30.7,70.5
2026-04-03,Mailum,0,None,2.69,30.7,70.5
2026-04-03,Malingin,0,None,2.69,30.7,70.5
2026-04-03,Napoles,0,None,2.69,30.7,70.5
2026-04-03,Pacol,0,None,2.69,30.7,70.5
2026-04-03,Poblacion,0,None,2.69,30.7,70.5
2026-04-03,Sagasa,0,None,2.69,30.7,70.5
2026-04-03,Sampinit,0,None,2.69,30.7,70.5
2026-04-03,San Antonio,0,None,2.69,30.7,70.5
2026-04-03,San Jose,0,None,2.69,30.7,70.5
2026-04-03,Santa Cruz,0,None,2.69,30.7,70.5
2026-04-03,Tabunan,0,None,2.69,30.7,70.5
2026-04-03,Taloc,0,None,2.69,30.7,70.5
2026-04-04,Abuanan,0,None,4.0,32.0,73.6
2026-04-04,Alianza,0,None,4.0,32.0,73.6
2026-04-04,Atipuluan,0,None,4.0,32.0,73.6
2026-04-04,Balingasag,0,None,4.0,32.0,73.6
2026-04-04,Binubuhan,0,None,4.0,32.0,73.6
2026-04-04,Busay,0,None,4.0,32.0,73.6
2026-04-04,Calumangan,0,None,4.0,32.0,73.6
2026-04-04,Caridad,0,None,4.0,32.0,73.6
2026-04-04,Dulao,0,None,4.0,32.0,73.6
2026-04-04,Ilijan,0,None,4.0,32.0,73.6
2026-04-04,Lag-asan,0,None,4.0,32.0,73.6
2026-04-04,Ma-ao,1,Diarrheal Disease,4.0,32.0,73.6
2026-04-04,Mailum,0,None,4.0,32.0,73.6
2026-04-04,Malingin,0,None,4.0,32.0,73.6
2026-04-04,Napoles,0,None,4.0,32.0,73.6
2026-04-04,Pacol,0,None,4.0,32.0,73.6
2026-04-04,Poblacion,1,Leptospirosis,4.0,32.0,73.6
2026-04-04,Sagasa,0,None,4.0,32.0,73.6
2026-04-04,Sampinit,0,None,4.0,32.0,73.6
2026-04-04,San Antonio,0,None,4.0,32.0,73.6
2026-04-04,San Jose,0,None,4.0,32.0,73.6
2026-04-04,Santa Cruz,0,None,4.0,32.0,73.6
2026-04-04,Tabunan,0,None,4.0,32.0,73.6
2026-04-04,Taloc,0,None,4.0,32.0,73.6
2026-04-05,Abuanan,0,None,6.71,27.9,79.5
2026-04-05,Alianza,0,None,6.71,27.9,79.5
2026-04-05,Atipuluan,0,None,6.71,27.9,79.5
2026-04-05,Balingasag,0,None,6.71,27.9,79.5
2026-04-05,Binubuhan,0,None,6.71,27.9,79.5
2026-04-05,Busay,0,None,6.71,27.9,79.5
2026-04-05,Calumangan,0,None,6.71,27.9,79.5
2026-04-05,Caridad,0,None,6.71,27.9,79.5
2026-04-05,Dulao,1,Typhoid Fever,6.71,27.9,79.5
2026-04-05,Ilijan,0,None,6.71,27.9,79.5
2026-04-05,Lag-asan,0,None,6.71,27.9,79.5
2026-04-05,Ma-ao,0,None,6.71,27.9,79.5
2026-04-05,Mailum,0,None,6.71,27.9,79.5
2026-04-05,Malingin,0,None,6.71,27.9,79.5
2026-04-05,Napoles,0,None,6.71,27.9,79.5
2026-04-05,Pacol,0,None,6.71,27.9,79.5
2026-04-05,Poblacion,0,None,6.71,27.9,79.5
2026-04-05,Sagasa,0,None,6.71,27.9,79.5
2026-04-05,Sampinit,0,None,6.71,27.9,79.5
2026-04-05,San Antonio,0,None,6.71,27.9,79.5
2026-04-05,San Jose,0,None,6.71,27.9,79.5
2026-04-05,Santa Cruz,0,None,6.71,27.9,79.5
2026-04-05,Tabunan,0,None,6.71,27.9,79.5
2026-04-05,Taloc,0,None,6.71,27.9,79.5
2026-04-06,Abuanan,0,None,5.05,28.0,63.8
2026-04-06,Alianza,0,None,5.05,28.0,63.8
2026-04-06,Atipuluan,0,None,5.05,28.0,63.8
2026-04-06,Balingasag,0,None,5.05,28.0,63.8
2026-04-06,Binubuhan,0,None,5.05,28.0,63.8
2026-04-06,Busay,0,None,5.05,28.0,63.8
2026-04-06,Calumangan,0,None,5.05,28.0,63.8
2026-04-06,Caridad,0,None,5.05,28.0,63.8
2026-04-06,Dulao,0,None,5.05,28.0,63.8
2026-04-06,Ilijan,0,None,5.05,28.0,63.8
2026-04-06,Lag-asan,0,None,5.05,28.0,63.8
2026-04-06,Ma-ao,1,Leptospirosis,5.05,28.0,63.8
2026-04-06,Mailum,0,None,5.05,28.0,63.8
2026-04-06,Malingin,0,None,5.05,28.0,63.8
2026-04-06,Napoles,0,None,5.05,28.0,63.8
2026-04-06,Pacol,0,None,5.05,28.0,63.8
2026-04-06,Poblacion,0,None,5.05,28.0,63.8
2026-04-06,Sagasa,0,None,5.05,28.0,63.8
2026-04-06,Sampinit,0,None,5.05,28.0,63.8
2026-04-06,San Antonio,0,None,5.05,28.0,63.8
2026-04-06,San Jose,0,None,5.05,28.0,63.8
2026-04-06,Santa Cruz,0,None,5.05,28.0,63.8
2026-04-06,Tabunan,1,Leptospirosis,5.05,28.0,63.8
2026-04-06,Taloc,1,Meningococcal Disease,5.05,28.0,63.8
2026-04-07,Abuanan,0,None,5.41,26.2,61.6
2026-04-07,Alianza,0,None,5.41,26.2,61.6
2026-04-07,Atipuluan,0,None,5.41,26.2,61.6
2026-04-07,Balingasag,0,None,5.41,26.2,61.6
2026-04-07,Binubuhan,0,None,5.41,26.2,61.6
2026-04-07,Busay,0,None,5.41,26.2,61.6
2026-04-07,Calumangan,0,None,5.41,26.2,61.6
2026-04-07,Caridad,0,None,5.41,26.2,61.6
2026-04-07,Dulao,1,Leptospirosis,5.41,26.2,61.6
2026-04-07,Ilijan,0,None,5.41,26.2,61.6
2026-04-07,Lag-asan,0,None,5.41,26.2,61.6
2026-04-07,Ma-ao,0,None,5.41,26.2,61.6
2026-04-07,Mailum,1,Diarrheal Disease,5.41,26.2,61.6
2026-04-07,Malingin,0,None,5.41,26.2,61.6
2026-04-07,Napoles,0,None,5.41,26.2,61.6
2026-04-07,Pacol,0,None,5.41,26.2,61.6
2026-04-07,Poblacion,0,None,5.41,26.2,61.6
2026-04-07,Sagasa,0,None,5.41,26.2,61.6
2026-04-07,Sampinit,0,None,5.41,26.2,61.6
2026-04-07,San Antonio,0,None,5.41,26.2,61.6
2026-04-07,San Jose,0,None,5.41,26.2,61.6
2026-04-07,Santa Cruz,0,None,5.41,26.2,61.6
2026-04-07,Tabunan,1,Leptospirosis,5.41,26.2,61.6
2026-04-07,Taloc,0,None,5.41,26.2,61.6
2026-04-08,Abuanan,0,None,1.36,27.9,76.9
2026-04-08,Alianza,0,None,1.36,27.9,76.9
2026-04-08,Atipuluan,0,None,1.36,27.9,76.9
2026-04-08,Balingasag,0,None,1.36,27.9,76.9
2026-04-08,Binubuhan,0,None,1.36,27.9,76.9
2026-04-08,Busay,0,None,1.36,27.9,76.9
2026-04-08,Calumangan,0,None,1.36,27.9,76.9
2026-04-08,Caridad,0,None,1.36,27.9,76.9
2026-04-08,Dulao,0,None,1.36,27.9,76.9
2026-04-08,Ilijan,0,None,1.36,27.9,76.9
2026-04-08,Lag-asan,0,None,1.36,27.9,76.9
2026-04-08,Ma-ao,1,Anthrax,1.36,27.9,76.9
2026-04-08,Mailum,0,None,1.36,27.9,76.9
2026-04-08,Malingin,0,None,1.36,27.9,76.9
2026-04-08,Napoles,1,Diarrheal Disease,1.36,27.9,76.9
2026-04-08,Pacol,0,None,1.36,27.9,76.9
2026-04-08,Poblacion,0,None,1.36,27.9,76.9
2026-04-08,Sagasa,0,None,1.36,27.9,76.9
2026-04-08,Sampinit,0,None,1.36,27.9,76.9
2026-04-08,San Antonio,0,None,1.36,27.9,76.9
2026-04-08,San Jose,0,None,1.36,27.9,76.9
2026-04-08,Santa Cruz,0,None,1.36,27.9,76.9
2026-04-08,Tabunan,0,None,1.36,27.9,76.9
2026-04-08,Taloc,0,None,1.36,27.9,76.9
2026-04-09,Abuanan,0,None,7.09,30.6,76.6
2026-04-09,Alianza,0,None,7.09,30.6,76.6
2026-04-09,Atipuluan,1,Typhoid Fever,7.09,30.6,76.6
2026-04-09,Balingasag,0,None,7.09,30.6,76.6
2026-04-09,Binubuhan,0,None,7.09,30.6,76.6
2026-04-09,Busay,0,None,7.09,30.6,76.6
2026-04-09,Calumangan,0,None,7.09,30.6,76.6
2026-04-09,Caridad,1,Anthrax,7.09,30.6,76.6
2026-04-09,Dulao,0,None,7.09,30.6,76.6
2026-04-09,Ilijan,0,None,7.09,30.6,76.6
2026-04-09,Lag-asan,0,None,7.09,30.6,76.6
2026-04-09,Ma-ao,1,Leptospirosis,7.09,30.6,76.6
2026-04-09,Mailum,0,None,7.09,30.6,76.6
2026-04-09,Malingin,1,Diarrheal Disease,7.09,30.6,76.6
2026-04-09,Napoles,0,None,7.09,30.6,76.6
2026-04-09,Pacol,0,None,7.09,30.6,76.6
2026-04-09,Poblacion,0,None,7.09,30.6,76.6
2026-04-09,Sagasa,0,None,7.09,30.6,76.6
2026-04-09,Sampinit,0,None,7.09,30.6,76.6
2026-04-09,San Antonio,0,None,7.09,30.6,76.6
2026-04-09,San Jose,0,None,7.09,30.6,76.6
2026-04-09,Santa Cruz,0,None,7.09,30.6,76.6
2026-04-09,Tabunan,1,Typhoid Fever,7.09,30.6,76.6
2026-04-09,Taloc,0,None,7.09,30.6,76.6
2026-04-10,Abuanan,0,None,1.98,31.0,63.4
2026-04-10,Alianza,0,None,1.98,31.0,63.4
2026-04-10,Atipuluan,0,None,1.98,31.0,63.4
2026-04-10,Balingasag,0,None,1.98,31.0,63.4
2026-04-10,Binubuhan,0,None,1.98,31.0,63.4
2026-04-10,Busay,0,None,1.98,31.0,63.4
2026-04-10,Calumangan,0,None,1.98,31.0,63.4
2026-04-10,Caridad,0,None,1.98,31.0,63.4
2026-04-10,Dulao,0,None,1.98,31.0,63.4
2026-04-10,Ilijan,0,None,1.98,31.0,63.4
2026-04-10,Lag-asan,0,None,1.98,31.0,63.4
2026-04-10,Ma-ao,0,None,1.98,31.0,63.4
2026-04-10,Mailum,0,None,1.98,31.0,63.4
2026-04-10,Malingin,0,None,1.98,31.0,63.4
2026-04-10,Napoles,0,None,1.98,31.0,63.4
2026-04-10,Pacol,0,None,1.98,31.0,63.4
2026-04-10,Poblacion,0,None,1.98,31.0,63.4
2026-04-10,Sagasa,1,Meningococcal Disease,1.98,31.0,63.4
2026-04-10,Sampinit,0,None,1.98,31.0,63.4
2026-04-10,San Antonio,0,None,1.98,31.0,63.4
2026-04-10,San Jose,0,None,1.98,31.0,63.4
2026-04-10,Santa Cruz,0,None,1.98,31.0,63.4
2026-04-10,Tabunan,0,None,1.98,31.0,63.4
2026-04-10,Taloc,0,None,1.98,31.0,63.4
2026-04-11,Abuanan,0,None,3.72,28.6,70.5
2026-04-11,Alianza,0,None,3.72,28.6,70.5
2026-04-11,Atipuluan,0,None,3.72,28.6,70.5
2026-04-11,Balingasag,0,None,3.72,28.6,70.5
2026-04-11,Binubuhan,0,None,3.72,28.6,70.5
2026-04-11,Busay,1,Diarrheal Disease,3.72,28.6,70.5
2026-04-11,Calumangan,0,None,3.72,28.6,70.5
2026-04-11,Caridad,0,None,3.72,28.6,70.5
2026-04-11,Dulao,1,Dengue Fever,3.72,28.6,70.5
2026-04-11,Ilijan,0,None,3.72,28.6,70.5
2026-04-11,Lag-asan,0,None,3.72,28.6,70.5
2026-04-11,Ma-ao,0,None,3.72,28.6,70.5
2026-04-11,Mailum,0,None,3.72,28.6,70.5
2026-04-11,Malingin,0,None,3.72,28.6,70.5
2026-04-11,Napoles,0,None,3.72,28.6,70.5
2026-04-11,Pacol,0,None,3.72,28.6,70.5
2026-04-11,Poblacion,1,Leptospirosis,3.72,28.6,70.5
2026-04-11,Sagasa,0,None,3.72,28.6,70.5
2026-04-11,Sampinit,0,None,3.72,28.6,70.5
2026-04-11,San Antonio,0,None,3.72,28.6,70.5
2026-04-11,San Jose,0,None,3.72,28.6,70.5
2026-04-11,Santa Cruz,0,None,3.72,28.6,70.5
2026-04-11,Tabunan,0,None,3.72,28.6,70.5
2026-04-11,Taloc,0,None,3.72,28.6,70.5
2026-04-12,Abuanan,0,None,4.16,27.1,66.3
2026-04-12,Alianza,0,None,4.16,27.1,66.3
2026-04-12,Atipuluan,0,None,4.16,27.1,66.3
2026-04-12,Balingasag,0,None,4.16,27.1,66.3
2026-04-12,Binubuhan,0,None,4.16,27.1,66.3
2026-04-12,Busay,0,None,4.16,27.1,66.3
2026-04-12,Calumangan,0,None,4.16,27.1,66.3
2026-04-12,Caridad,0,None,4.16,27.1,66.3
2026-04-12,Dulao,0,None,4.16,27.1,66.3
2026-04-12,Ilijan,0,None,4.16,27.1,66.3
2026-04-12,Lag-asan,0,None,4.16,27.1,66.3
2026-04-12,Ma-ao,0,None,4.16,27.1,66.3
2026-04-12,Mailum,0,None,4.16,27.1,66.3
2026-04-12,Malingin,0,None,4.16,27.1,66.3
2026-04-12,Napoles,0,None,4.16,27.1,66.3
2026-04-12,Pacol,0,None,4.16,27.1,66.3
2026-04-12,Poblacion,0,None,4.16,27.1,66.3
2026-04-12,Sagasa,0,None,4.16,27.1,66.3
2026-04-12,Sampinit,0,None,4.16,27.1,66.3
2026-04-12,San Antonio,1,Meningococcal Disease,4.16,27.1,66.3
2026-04-12,San Jose,0,None,4.16,27.1,66.3
2026-04-12,Santa Cruz,0,None,4.16,27.1,66.3
2026-04-12,Tabunan,0,None,4.16,27.1,66.3
2026-04-12,Taloc,0,None,4.16,27.1,66.3
2026-04-13,Abuanan,0,None,1.46,27.5,64.6
2026-04-13,Alianza,0,None,1.46,27.5,64.6
2026-04-13,Atipuluan,0,None,1.46,27.5,64.6
2026-04-13,Balingasag,0,None,1.46,27.5,64.6
2026-04-13,Binubuhan,0,None,1.46,27.5,64.6
2026-04-13,Busay,0,None,1.46,27.5,64.6
2026-04-13,Calumangan,0,None,1.46,27.5,64.6
2026-04-13,Caridad,0,None,1.46,27.5,64.6
2026-04-13,Dulao,0,None,1.46,27.5,64.6
2026-04-13,Ilijan,0,None,1.46,27.5,64.6
2026-04-13,Lag-asan,0,None,1.46,27.5,64.6
2026-04-13,Ma-ao,0,None,1.46,27.5,64.6
2026-04-13,Mailum,0,None,1.46,27.5,64.6
2026-04-13,Malingin,0,None,1.46,27.5,64.6
2026-04-13,Napoles,0,None,1.46,27.5,64.6
2026-04-13,Pacol,0,None,1.46,27.5,64.6
2026-04-13,Poblacion,0,None,1.46,27.5,64.6
2026-04-13,Sagasa,0,None,1.46,27.5,64.6
2026-04-13,Sampinit,0,None,1.46,27.5,64.6
2026-04-13,San Antonio,0,None,1.46,27.5,64.6
2026-04-13,San Jose,0,None,1.46,27.5,64.6
2026-04-13,Santa Cruz,0,None,1.46,27.5,64.6
2026-04-13,Tabunan,0,None,1.46,27.5,64.6
2026-04-13,Taloc,0,None,1.46,27.5,64.6
2026-04-14,Abuanan,0,None,4.44,26.9,62.6
2026-04-14,Alianza,0,None,4.44,26.9,62.6
2026-04-14,Atipuluan,0,None,4.44,26.9,62.6
2026-04-14,Balingasag,0,None,4.44,26.9,62.6
2026-04-14,Binubuhan,0,None,4.44,26.9,62.6
2026-04-14,Busay,0,None,4.44,26.9,62.6
2026-04-14,Calumangan,1,Meningococcal Disease,4.44,26.9,62.6
2026-04-14,Caridad,0,None,4.44,26.9,62.6
2026-04-14,Dulao,0,None,4.44,26.9,62.6
2026-04-14,Ilijan,0,None,4.44,26.9,62.6
2026-04-14,Lag-asan,0,None,4.44,26.9,62.6
2026-04-14,Ma-ao,0,None,4.44,26.9,62.6
2026-04-14,Mailum,0,None,4.44,26.9,62.6
2026-04-14,Malingin,0,None,4.44,26.9,62.6
2026-04-14,Napoles,0,None,4.44,26.9,62.6
2026-04-14,Pacol,0,None,4.44,26.9,62.6
2026-04-14,Poblacion,0,None,4.44,26.9,62.6
2026-04-14,Sagasa,0,None,4.44,26.9,62.6
2026-04-14,Sampinit,0,None,4.44,26.9,62.6
2026-04-14,San Antonio,0,None,4.44,26.9,62.6
2026-04-14,San Jose,0,None,4.44,26.9,62.6
2026-04-14,Santa Cruz,1,Leptospirosis,4.44,26.9,62.6
2026-04-14,Tabunan,0,None,4.44,26.9,62.6
2026-04-14,Taloc,0,None,4.44,26.9,62.6
2026-04-15,Abuanan,0,None,4.33,28.3,63.9
2026-04-15,Alianza,0,None,4.33,28.3,63.9
2026-04-15,Atipuluan,0,None,4.33,28.3,63.9
2026-04-15,Balingasag,0,None,4.33,28.3,63.9
2026-04-15,Binubuhan,0,None,4.33,28.3,63.9
2026-04-15,Busay,1,Meningococcal Disease,4.33,28.3,63.9
2026-04-15,Calumangan,0,None,4.33,28.3,63.9
2026-04-15,Caridad,0,None,4.33,28.3,63.9
2026-04-15,Dulao,0,None,4.33,28.3,63.9
2026-04-15,Ilijan,0,None,4.33,28.3,63.9
2026-04-15,Lag-asan,0,None,4.33,28.3,63.9
2026-04-15,Ma-ao,0,None,4.33,28.3,63.9
2026-04-15,Mailum,0,None,4.33,28.3,63.9
2026-04-15,Malingin,0,None,4.33,28.3,63.9
2026-04-15,Napoles,0,None,4.33,28.3,63.9
2026-04-15,Pacol,0,None,4.33,28.3,63.9
2026-04-15,Poblacion,0,None,4.33,28.3,63.9
2026-04-15,Sagasa,0,None,4.33,28.3,63.9
2026-04-15,Sampinit,0,None,4.33,28.3,63.9
2026-04-15,San Antonio,0,None,4.33,28.3,63.9
2026-04-15,San Jose,1,Diarrheal Disease,4.33,28.3,63.9
2026-04-15,Santa Cruz,0,None,4.33,28.3,63.9
2026-04-15,Tabunan,0,None,4.33,28.3,63.9
2026-04-15,Taloc,0,None,4.33,28.3,63.9
2026-04-16,Abuanan,0,None,2.04,27.2,65.5
2026-04-16,Alianza,0,None,2.04,27.2,65.5
2026-04-16,Atipuluan,0,None,2.04,27.2,65.5
2026-04-16,Balingasag,0,None,2.04,27.2,65.5
2026-04-16,Binubuhan,0,None,2.04,27.2,65.5
2026-04-16,Busay,0,None,2.04,27.2,65.5
2026-04-16,Calumangan,1,"Hand, Foot, and Mouth Disease",2.04,27.2,65.5
2026-04-16,Caridad,0,None,2.04,27.2,65.5
2026-04-16,Dulao,0,None,2.04,27.2,65.5
2026-04-16,Ilijan,0,None,2.04,27.2,65.5
2026-04-16,Lag-asan,0,None,2.04,27.2,65.5
2026-04-16,Ma-ao,0,None,2.04,27.2,65.5
2026-04-16,Mailum,0,None,2.04,27.2,65.5
2026-04-16,Malingin,1,Typhoid Fever,2.04,27.2,65.5
2026-04-16,Napoles,0,None,2.04,27.2,65.5
2026-04-16,Pacol,0,None,2.04,27.2,65.5
2026-04-16,Poblacion,0,None,2.04,27.2,65.5
2026-04-16,Sagasa,0,None,2.04,27.2,65.5
2026-04-16,Sampinit,0,None,2.04,27.2,65.5
2026-04-16,San Antonio,0,None,2.04,27.2,65.5
2026-04-16,San Jose,0,None,2.04,27.2,65.5
2026-04-16,Santa Cruz,0,None,2.04,27.2,65.5
2026-04-16,Tabunan,0,None,2.04,27.2,65.5
2026-04-16,Taloc,0,None,2.04,27.2,65.5
2026-04-17,Abuanan,0,None,5.12,30.7,64.8
2026-04-17,Alianza,0,None,5.12,30.7,64.8
2026-04-17,Atipuluan,0,None,5.12,30.7,64.8
2026-04-17,Balingasag,0,None,5.12,30.7,64.8
2026-04-17,Binubuhan,0,None,5.12,30.7,64.8
2026-04-17,Busay,0,None,5.12,30.7,64.8
2026-04-17,Calumangan,0,None,5.12,30.7,64.8
2026-04-17,Caridad,0,None,5.12,30.7,64.8
2026-04-17,Dulao,0,None,5.12,30.7,64.8
2026-04-17,Ilijan,1,"Hand, Foot, and Mouth Disease",5.12,30.7,64.8
2026-04-17,Lag-asan,0,None,5.12,30.7,64.8
2026-04-17,Ma-ao,0,None,5.12,30.7,64.8
2026-04-17,Mailum,0,None,5.12,30.7,64.8
2026-04-17,Malingin,0,None,5.12,30.7,64.8
2026-04-17,Napoles,0,None,5.12,30.7,64.8
2026-04-17,Pacol,0,None,5.12,30.7,64.8
